,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,58.00,,
2,Calorie,kcal,313.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,8.60,,10.98
5,Proteine animali,g,8.60,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,31.00,,89.02
11,Lipidi animali,g,31.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,18.52,,
14,Acido oleico,g,8.15,,
15,Monoinsaturi totali,g,9.87,,
16,Acido linoleico,g,0.41,,
17,Acido linolenico,g,0.41,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.82,,
20,Colesterolo,mg,90.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.10,,
23,Calcio,mg,110.00,13.75,
24,Sodio,mg,330.00,,
25,Potassio,mg,150.00,4.84,
26,Fosforo,mg,130.00,16.25,
27,Zinco,mg,0.70,7.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.17,10.62,
31,Niacina (Vit. PP),mg,0.10,0.55,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,292.50,54.29,
35,Retinolo,mcg,275.00,,
36,Carotene,mcg,105.00,,
37,Vitamina D,mcg,0.17,1.70,
38,Vitamina E,mg,0.24,2.40,
