,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,74.00,,
2,Calorie,kcal,100.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,18.30,,73.05
5,Proteine animali,g,18.30,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,3.00,,26.95
11,Lipidi animali,g,3.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,1.37,,
14,Acido oleico,g,0.83,,
15,Monoinsaturi totali,g,0.93,,
16,Acido linoleico,g,0.55,,
17,Acido linolenico,g,0.55,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,1.10,,
20,Colesterolo,mg,60.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.50,,
23,Calcio,mg,8.00,1.00,
24,Sodio,mg,76.00,,
25,Potassio,mg,370.00,11.94,
26,Fosforo,mg,223.00,27.88,
27,Zinco,mg,1.80,18.00,
28,Tiamina (Vit.B1),mg,1.12,79.43,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.18,11.25,
31,Niacina (Vit. PP),mg,4.50,24.68,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,1.00,0.50,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.50,5.00,
38,Vitamina E,mg,0.05,0.50,
