,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,26.00,,
2,Calorie,kcal,284.00,,
3,Fibra alimentare,g,7.30,,
4,Proteine totali,g,13.30,,16.51
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,13.30,,
7,Glucidi disponibili,g,56.90,,73.99
8,Glucidi solubili,g,1.20,,
9,Amido,g,55.70,,
10,Lipidi totali,g,3.40,,9.50
11,Lipidi animali,g,1.60,,
12,Lipidi vegetali,g,1.80,,
13,Lipidi saturi totali,g,0.99,,
14,Acido oleico,g,1.83,,
15,Monoinsaturi totali,g,1.91,,
16,Acido linoleico,g,0.38,,
17,Acido linolenico,g,0.38,,
18,Altri polinsaturi,g,0.03,,
19,Polinsaturi totali,g,0.79,,
20,Colesterolo,mg,7.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.40,,
23,Calcio,mg,120.00,15.00,
24,Sodio,mg,630.00,,
25,Potassio,mg,110.00,3.55,
26,Fosforo,mg,110.00,13.75,
27,Zinco,mg,0.80,8.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.08,5.00,
31,Niacina (Vit. PP),mg,1.40,7.68,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,19.00,9.50,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.62,6.20,
