,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,61.50,,
2,Calorie,kcal,158.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,21.50,,54.43
5,Proteine animali,g,21.50,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,8.00,,45.57
11,Lipidi animali,g,8.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,2.09,,
14,Acido oleico,g,1.39,,
15,Monoinsaturi totali,g,2.09,,
16,Acido linoleico,g,0.17,,
17,Acido linolenico,g,0.17,,
18,Altri polinsaturi,g,2.78,,
19,Polinsaturi totali,g,3.12,,
20,Colesterolo,mg,27.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.30,,
23,Calcio,mg,38.00,4.75,
24,Sodio,mg,43.00,,
25,Potassio,mg,520.00,16.77,
26,Fosforo,mg,264.00,33.00,
27,Zinco,mg,0.50,5.00,
28,Tiamina (Vit.B1),mg,0.20,14.18,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.12,7.50,
31,Niacina (Vit. PP),mg,8.50,46.63,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,20.00,10.00,
34,Retinolo (equivalente),mcg,450.00,64.29,
35,Retinolo,mcg,450.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,16.30,163.00,
38,Vitamina E,mg,0.55,5.50,
