,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,72.00,,
2,Calorie,kcal,206.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,2.80,,5.44
5,Proteine animali,g,2.80,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,3.90,,7.09
8,Glucidi solubili,g,3.90,,
9,Amido,g,0.00,,
10,Lipidi totali,g,20.00,,87.47
11,Lipidi animali,g,20.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,11.70,,
14,Acido oleico,g,4.96,,
15,Monoinsaturi totali,g,5.69,,
16,Acido linoleico,g,0.38,,
17,Acido linolenico,g,0.38,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.76,,
20,Colesterolo,mg,66.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.10,,
23,Calcio,mg,87.00,10.88,
24,Sodio,mg,34.00,,
25,Potassio,mg,91.00,2.94,
26,Fosforo,mg,59.00,7.38,
27,Zinco,mg,0.50,5.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.14,8.75,
31,Niacina (Vit. PP),mg,0.10,0.55,
32,Vitamina C,mg,1.00,1.67,
33,Acido folico,mg,7.00,3.50,
34,Retinolo (equivalente),mcg,218.33,44.29,
35,Retinolo,mcg,200.00,,
36,Carotene,mcg,110.00,,
37,Vitamina D,mcg,0.14,1.40,
38,Vitamina E,mg,0.40,4.00,
