,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,10.00,,
2,Calorie,kcal,306.00,,
3,Fibra alimentare,g,20.90,,
4,Proteine totali,g,14.80,,19.32
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,14.80,,
7,Glucidi disponibili,g,34.80,,42.48
8,Glucidi solubili,g,34.80,,
9,Amido,g,0.00,,
10,Lipidi totali,g,13.00,,38.19
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,13.00,,
13,Lipidi saturi totali,g,2.11,,
14,Acido oleico,g,1.11,,
15,Monoinsaturi totali,g,1.23,,
16,Acido linoleico,g,7.45,,
17,Acido linolenico,g,7.45,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,14.90,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,23.60,,
23,Calcio,mg,177.00,22.12,
24,Sodio,mg,34.00,,
25,Potassio,mg,2344.00,75.61,
26,Fosforo,mg,345.00,43.12,
27,Zinco,mg,4.10,41.00,
28,Tiamina (Vit.B1),mg,0.64,45.39,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,1.74,108.75,
31,Niacina (Vit. PP),mg,15.30,83.93,
32,Vitamina C,mg,71.00,118.33,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,6060.00,5194.29,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,36360.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.80,8.00,
