,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,4.00,,
2,Calorie,kcal,383.00,,
3,Fibra alimentare,g,2.20,,
4,Proteine totali,g,12.70,,12.18
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,12.70,,
7,Glucidi disponibili,g,76.70,,77.04
8,Glucidi solubili,g,1.60,,
9,Amido,g,75.10,,
10,Lipidi totali,g,5.00,,10.79
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,5.00,,
13,Lipidi saturi totali,g,0.68,,
14,Acido oleico,g,1.31,,
15,Monoinsaturi totali,g,1.31,,
16,Acido linoleico,g,2.19,,
17,Acido linolenico,g,2.19,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,4.38,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.70,,
23,Calcio,mg,11.00,1.38,
24,Sodio,mg,4.00,,
25,Potassio,mg,301.00,9.71,
26,Fosforo,mg,281.00,35.12,
27,Zinco,mg,3.40,34.00,
28,Tiamina (Vit.B1),mg,0.20,14.18,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.12,7.50,
31,Niacina (Vit. PP),mg,2.20,12.07,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,23.00,11.50,
34,Retinolo (equivalente),mcg,3.00,2.57,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,18.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.12,1.20,
