,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,94.10,,
2,Calorie,kcal,22.00,,
3,Fibra alimentare,g,0.70,,
4,Proteine totali,g,0.50,,9.04
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,0.50,,
7,Glucidi disponibili,g,4.90,,82.83
8,Glucidi solubili,g,4.90,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.20,,8.14
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.20,,
13,Lipidi saturi totali,g,0.05,,
14,Acido oleico,g,0.00,,
15,Monoinsaturi totali,g,0.00,,
16,Acido linoleico,g,0.03,,
17,Acido linolenico,g,0.03,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.06,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.30,,
23,Calcio,mg,21.00,2.62,
24,Sodio,mg,24.00,,
25,Potassio,mg,159.00,5.13,
26,Fosforo,mg,16.00,2.00,
27,Zinco,mg,0.00,0.00,
28,Tiamina (Vit.B1),mg,0.01,0.71,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.02,1.25,
31,Niacina (Vit. PP),mg,0.50,2.74,
32,Vitamina C,mg,12.00,20.00,
33,Acido folico,mg,2.00,1.00,
34,Retinolo (equivalente),mcg,5.00,4.29,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,30.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.08,0.80,
