,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,89.60,,
2,Calorie,kcal,41.80,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,3.08,,29.58
5,Proteine animali,g,3.02,,
6,Proteine vegetali,g,0.06,,
7,Glucidi disponibili,g,4.21,,37.80
8,Glucidi solubili,g,4.21,,
9,Amido,g,0.00,,
10,Lipidi totali,g,1.51,,32.62
11,Lipidi animali,g,1.51,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,0.75,,
14,Acido oleico,g,0.36,,
15,Monoinsaturi totali,g,0.39,,
16,Acido linoleico,g,0.04,,
17,Acido linolenico,g,0.04,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.08,,
20,Colesterolo,mg,5.88,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.20,,
23,Calcio,mg,93.36,11.67,
24,Sodio,mg,35.60,,
25,Potassio,mg,182.96,5.90,
26,Fosforo,mg,77.48,9.69,
27,Zinco,mg,0.45,4.50,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.15,9.37,
31,Niacina (Vit. PP),mg,0.39,2.14,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,17.22,3.96,
35,Retinolo,mcg,15.12,,
36,Carotene,mcg,12.60,,
37,Vitamina D,mcg,0.01,0.10,
38,Vitamina E,mg,0.03,0.30,
