,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,23.00,,
2,Calorie,kcal,352.00,,
3,Fibra alimentare,g,2.80,,
4,Proteine totali,g,6.50,,7.47
5,Proteine animali,g,3.60,,
6,Proteine vegetali,g,2.90,,
7,Glucidi disponibili,g,60.00,,67.95
8,Glucidi solubili,g,34.00,,
9,Amido,g,26.00,,
10,Lipidi totali,g,9.50,,24.58
11,Lipidi animali,g,6.80,,
12,Lipidi vegetali,g,2.70,,
13,Lipidi saturi totali,g,3.78,,
14,Acido oleico,g,3.35,,
15,Monoinsaturi totali,g,3.73,,
16,Acido linoleico,g,1.33,,
17,Acido linolenico,g,1.33,,
18,Altri polinsaturi,g,0.01,,
19,Polinsaturi totali,g,2.67,,
20,Colesterolo,mg,46.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.20,,
23,Calcio,mg,43.00,5.38,
24,Sodio,mg,157.00,,
25,Potassio,mg,200.00,6.45,
26,Fosforo,mg,122.00,15.25,
27,Zinco,mg,0.70,7.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.13,8.12,
31,Niacina (Vit. PP),mg,0.60,3.29,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,8.00,4.00,
34,Retinolo (equivalente),mcg,27.83,5.29,
35,Retinolo,mcg,26.00,,
36,Carotene,mcg,11.00,,
37,Vitamina D,mcg,0.25,2.50,
38,Vitamina E,mg,1.41,14.10,
