,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,81.90,,
2,Calorie,kcal,47.00,,
3,Fibra alimentare,g,2.00,,
4,Proteine totali,g,0.90,,7.61
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,0.90,,
7,Glucidi disponibili,g,11.20,,88.58
8,Glucidi solubili,g,11.20,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.20,,3.81
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.20,,
13,Lipidi saturi totali,g,0.04,,
14,Acido oleico,g,0.04,,
15,Monoinsaturi totali,g,0.04,,
16,Acido linoleico,g,0.10,,
17,Acido linolenico,g,0.10,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.20,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.50,,
23,Calcio,mg,43.00,5.38,
24,Sodio,mg,2.00,,
25,Potassio,mg,270.00,8.71,
26,Fosforo,mg,25.00,3.12,
27,Zinco,mg,0.20,2.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.04,2.50,
31,Niacina (Vit. PP),mg,0.40,2.19,
32,Vitamina C,mg,7.00,11.67,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,15.00,12.86,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,90.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.77,7.70,
