,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,28.00,,
2,Calorie,kcal,315.00,,
3,Fibra alimentare,g,3.60,,
4,Proteine totali,g,4.90,,6.14
5,Proteine animali,g,2.70,,
6,Proteine vegetali,g,2.20,,
7,Glucidi disponibili,g,36.80,,44.48
8,Glucidi solubili,g,27.60,,
9,Amido,g,9.20,,
10,Lipidi totali,g,17.50,,49.38
11,Lipidi animali,g,5.90,,
12,Lipidi vegetali,g,11.60,,
13,Lipidi saturi totali,g,6.97,,
14,Acido oleico,g,6.15,,
15,Monoinsaturi totali,g,6.87,,
16,Acido linoleico,g,2.44,,
17,Acido linolenico,g,2.44,,
18,Altri polinsaturi,g,0.01,,
19,Polinsaturi totali,g,4.89,,
20,Colesterolo,mg,58.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.00,,
23,Calcio,mg,29.00,3.62,
24,Sodio,mg,103.00,,
25,Potassio,mg,199.00,6.42,
26,Fosforo,mg,125.00,15.62,
27,Zinco,mg,0.90,9.00,
28,Tiamina (Vit.B1),mg,0.14,9.93,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.21,13.12,
31,Niacina (Vit. PP),mg,1.10,6.03,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,10.00,5.00,
34,Retinolo (equivalente),mcg,40.50,7.57,
35,Retinolo,mcg,38.00,,
36,Carotene,mcg,15.00,,
37,Vitamina D,mcg,0.23,2.30,
38,Vitamina E,mg,1.59,15.90,
