,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,79.00,,
2,Calorie,kcal,80.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,18.70,,93.27
5,Proteine animali,g,18.70,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.60,,6.73
11,Lipidi animali,g,0.60,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,0.10,,
14,Acido oleico,g,0.07,,
15,Monoinsaturi totali,g,0.14,,
16,Acido linoleico,g,0.03,,
17,Acido linolenico,g,0.03,,
18,Altri polinsaturi,g,0.13,,
19,Polinsaturi totali,g,0.19,,
20,Colesterolo,mg,34.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.10,,
23,Calcio,mg,20.00,2.50,
24,Sodio,mg,63.00,,
25,Potassio,mg,250.00,8.06,
26,Fosforo,mg,220.00,27.50,
27,Zinco,mg,1.10,11.00,
28,Tiamina (Vit.B1),mg,0.09,6.38,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.07,4.38,
31,Niacina (Vit. PP),mg,1.70,9.33,
32,Vitamina C,mg,4.00,6.67,
33,Acido folico,mg,15.00,7.50,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,10.60,106.00,
38,Vitamina E,mg,0.17,1.70,
