,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,53.00,,
2,Calorie,kcal,332.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,16.50,,19.91
5,Proteine animali,g,16.50,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,29.50,,80.09
11,Lipidi animali,g,29.50,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,13.93,,
14,Acido oleico,g,10.53,,
15,Monoinsaturi totali,g,10.89,,
16,Acido linoleico,g,0.69,,
17,Acido linolenico,g,0.69,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,1.38,,
20,Colesterolo,mg,76.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.60,,
23,Calcio,mg,8.00,1.00,
24,Sodio,mg,58.00,,
25,Potassio,mg,250.00,8.06,
26,Fosforo,mg,157.00,19.62,
27,Zinco,mg,1.90,19.00,
28,Tiamina (Vit.B1),mg,0.12,8.51,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.16,10.00,
31,Niacina (Vit. PP),mg,3.90,21.39,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,15.00,2.14,
35,Retinolo,mcg,15.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.40,4.00,
38,Vitamina E,mg,0.07,0.70,
