,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,66.00,,
2,Calorie,kcal,187.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,18.40,,39.31
5,Proteine animali,g,18.40,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.30,,0.60
8,Glucidi solubili,g,0.30,,
9,Amido,g,0.00,,
10,Lipidi totali,g,12.50,,60.09
11,Lipidi animali,g,12.50,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,3.27,,
14,Acido oleico,g,3.95,,
15,Monoinsaturi totali,g,4.43,,
16,Acido linoleico,g,1.72,,
17,Acido linolenico,g,1.72,,
18,Altri polinsaturi,g,0.95,,
19,Polinsaturi totali,g,4.39,,
20,Colesterolo,mg,77.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.50,,
23,Calcio,mg,12.00,1.50,
24,Sodio,mg,47.00,,
25,Potassio,mg,237.00,7.65,
26,Fosforo,mg,250.00,31.25,
27,Zinco,mg,2.70,27.00,
28,Tiamina (Vit.B1),mg,0.08,5.67,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.15,9.37,
31,Niacina (Vit. PP),mg,7.50,41.14,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,7.00,3.50,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.40,4.00,
38,Vitamina E,mg,0.10,1.00,
