,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,36.70,,
2,Calorie,kcal,267.00,,
3,Fibra alimentare,g,2.30,,
4,Proteine totali,g,8.20,,12.58
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,8.20,,
7,Glucidi disponibili,g,46.90,,75.00
8,Glucidi solubili,g,3.00,,
9,Amido,g,43.90,,
10,Lipidi totali,g,3.60,,12.42
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,3.60,,
13,Lipidi saturi totali,g,0.81,,
14,Acido oleico,g,1.60,,
15,Monoinsaturi totali,g,1.61,,
16,Acido linoleico,g,0.71,,
17,Acido linolenico,g,0.71,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,1.42,,
20,Colesterolo,mg,1.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,3.00,,
23,Calcio,mg,108.00,13.50,
24,Sodio,mg,538.00,,
25,Potassio,mg,119.00,3.84,
26,Fosforo,mg,94.00,11.75,
27,Zinco,mg,0.60,6.00,
28,Tiamina (Vit.B1),mg,0.47,33.33,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.34,21.25,
31,Niacina (Vit. PP),mg,4.00,21.94,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,34.00,17.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.00,0.00,
