,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,18.30,,
2,Calorie,kcal,277.00,,
3,Fibra alimentare,g,10.40,,
4,Proteine totali,g,5.20,,7.53
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,5.20,,
7,Glucidi disponibili,g,58.20,,78.79
8,Glucidi solubili,g,58.20,,
9,Amido,g,0.00,,
10,Lipidi totali,g,4.20,,13.68
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,4.20,,
13,Lipidi saturi totali,g,0.84,,
14,Acido oleico,g,0.92,,
15,Monoinsaturi totali,g,0.93,,
16,Acido linoleico,g,2.01,,
17,Acido linolenico,g,2.01,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,4.02,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,3.00,,
23,Calcio,mg,186.00,23.25,
24,Sodio,mg,87.00,,
25,Potassio,mg,1010.00,32.58,
26,Fosforo,mg,111.00,13.88,
27,Zinco,mg,0.90,9.00,
28,Tiamina (Vit.B1),mg,0.14,9.93,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.10,6.25,
31,Niacina (Vit. PP),mg,0.60,3.29,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,8.00,6.86,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,48.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.00,0.00,
