,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,25.40,,
2,Calorie,kcal,450.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,30.70,,27.26
5,Proteine animali,g,30.70,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,36.40,,72.74
11,Lipidi animali,g,36.40,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,22.59,,
14,Acido oleico,g,9.96,,
15,Monoinsaturi totali,g,11.78,,
16,Acido linoleico,g,0.75,,
17,Acido linolenico,g,0.75,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,1.50,,
20,Colesterolo,mg,100.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.30,,
23,Calcio,mg,1057.00,132.12,
24,Sodio,mg,670.00,,
25,Potassio,mg,99.00,3.19,
26,Fosforo,mg,610.00,76.25,
27,Zinco,mg,2.30,23.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.68,42.50,
31,Niacina (Vit. PP),mg,0.40,2.19,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,12.00,6.00,
34,Retinolo (equivalente),mcg,327.83,71.00,
35,Retinolo,mcg,294.00,,
36,Carotene,mcg,203.00,,
37,Vitamina D,mcg,0.25,2.50,
38,Vitamina E,mg,0.58,5.80,
