,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,54.80,,
2,Calorie,kcal,265.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,20.60,,31.08
5,Proteine animali,g,20.60,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,20.30,,68.92
11,Lipidi animali,g,20.30,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,12.60,,
14,Acido oleico,g,5.55,,
15,Monoinsaturi totali,g,6.57,,
16,Acido linoleico,g,0.42,,
17,Acido linolenico,g,0.42,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.84,,
20,Colesterolo,mg,90.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.40,,
23,Calcio,mg,162.00,20.25,
24,Sodio,mg,118.00,,
25,Potassio,mg,75.00,2.42,
26,Fosforo,mg,355.00,44.38,
27,Zinco,mg,1.40,14.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.27,16.88,
31,Niacina (Vit. PP),mg,0.30,1.65,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,240.00,55.71,
35,Retinolo,mcg,210.00,,
36,Carotene,mcg,180.00,,
37,Vitamina D,mcg,0.16,1.60,
38,Vitamina E,mg,0.33,3.30,
