,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,70.40,,
2,Calorie,kcal,155.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,20.20,,51.96
5,Proteine animali,g,20.20,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,8.30,,48.04
11,Lipidi animali,g,8.30,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,3.51,,
14,Acido oleico,g,3.43,,
15,Monoinsaturi totali,g,4.06,,
16,Acido linoleico,g,0.16,,
17,Acido linolenico,g,0.16,,
18,Altri polinsaturi,g,0.08,,
19,Polinsaturi totali,g,0.40,,
20,Colesterolo,mg,62.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.70,,
23,Calcio,mg,6.00,0.75,
24,Sodio,mg,55.00,,
25,Potassio,mg,315.00,10.16,
26,Fosforo,mg,180.00,22.50,
27,Zinco,mg,3.80,38.00,
28,Tiamina (Vit.B1),mg,0.07,4.96,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.27,16.88,
31,Niacina (Vit. PP),mg,3.90,21.39,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,53.00,26.50,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.50,5.00,
38,Vitamina E,mg,0.09,0.90,
