,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,69.30,,
2,Calorie,kcal,133.00,,
3,Fibra alimentare,g,1.00,,
4,Proteine totali,g,2.70,,8.15
5,Proteine animali,g,2.00,,
6,Proteine vegetali,g,0.70,,
7,Glucidi disponibili,g,21.80,,64.70
8,Glucidi solubili,g,12.60,,
9,Amido,g,9.20,,
10,Lipidi totali,g,4.00,,27.16
11,Lipidi animali,g,3.90,,
12,Lipidi vegetali,g,0.10,,
13,Lipidi saturi totali,g,0.71,,
14,Acido oleico,g,1.69,,
15,Monoinsaturi totali,g,1.70,,
16,Acido linoleico,g,1.33,,
17,Acido linolenico,g,1.33,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,2.66,,
20,Colesterolo,mg,3.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.50,,
23,Calcio,mg,90.00,11.25,
24,Sodio,mg,129.00,,
25,Potassio,mg,180.00,5.81,
26,Fosforo,mg,80.00,10.00,
27,Zinco,mg,0.40,4.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.16,10.00,
31,Niacina (Vit. PP),mg,0.30,1.65,
32,Vitamina C,mg,2.00,3.33,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,11.00,1.57,
35,Retinolo,mcg,11.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.03,0.30,
38,Vitamina E,mg,0.13,1.30,
