,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,45.70,,
2,Calorie,kcal,330.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,20.80,,25.25
5,Proteine animali,g,20.80,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.90,,1.02
8,Glucidi solubili,g,0.90,,
9,Amido,g,0.00,,
10,Lipidi totali,g,27.00,,73.73
11,Lipidi animali,g,27.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,16.14,,
14,Acido oleico,g,7.10,,
15,Monoinsaturi totali,g,8.61,,
16,Acido linoleico,g,0.36,,
17,Acido linolenico,g,0.36,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.72,,
20,Colesterolo,mg,85.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.50,,
23,Calcio,mg,600.00,75.00,
24,Sodio,mg,1320.00,,
25,Potassio,mg,130.00,4.19,
26,Fosforo,mg,800.00,100.00,
27,Zinco,mg,3.20,32.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.28,17.50,
31,Niacina (Vit. PP),mg,0.10,0.55,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,18.00,9.00,
34,Retinolo (equivalente),mcg,285.83,52.14,
35,Retinolo,mcg,270.00,,
36,Carotene,mcg,95.00,,
37,Vitamina D,mcg,0.21,2.10,
38,Vitamina E,mg,0.55,5.50,
