,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,6.00,,
2,Calorie,kcal,404.00,,
3,Fibra alimentare,g,3.50,,
4,Proteine totali,g,10.50,,9.65
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,10.50,,
7,Glucidi disponibili,g,81.60,,77.52
8,Glucidi solubili,g,11.80,,
9,Amido,g,69.80,,
10,Lipidi totali,g,6.20,,12.82
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,6.20,,
13,Lipidi saturi totali,g,0.88,,
14,Acido oleico,g,1.48,,
15,Monoinsaturi totali,g,1.52,,
16,Acido linoleico,g,2.34,,
17,Acido linolenico,g,2.34,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,4.68,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.50,,
23,Calcio,mg,30.00,3.75,
24,Sodio,mg,206.00,,
25,Potassio,mg,140.00,4.52,
26,Fosforo,mg,109.00,13.63,
27,Zinco,mg,2.00,20.00,
28,Tiamina (Vit.B1),mg,0.50,35.46,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.22,13.75,
31,Niacina (Vit. PP),mg,4.10,22.49,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.23,2.30,
