,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,87.80,,
2,Calorie,kcal,29.00,,
3,Fibra alimentare,g,2.90,,
4,Proteine totali,g,2.10,,29.22
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,2.10,,
7,Glucidi disponibili,g,5.20,,67.65
8,Glucidi solubili,g,5.20,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.10,,3.13
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.10,,
13,Lipidi saturi totali,g,0.01,,
14,Acido oleico,g,0.00,,
15,Monoinsaturi totali,g,0.00,,
16,Acido linoleico,g,0.02,,
17,Acido linolenico,g,0.02,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.04,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.80,,
23,Calcio,mg,54.00,6.75,
24,Sodio,mg,9.00,,
25,Potassio,mg,310.00,10.00,
26,Fosforo,mg,57.00,7.12,
27,Zinco,mg,0.20,2.00,
28,Tiamina (Vit.B1),mg,0.06,4.26,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.08,5.00,
31,Niacina (Vit. PP),mg,0.50,2.74,
32,Vitamina C,mg,9.00,15.00,
33,Acido folico,mg,74.00,37.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.22,12.20,
