,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,94.50,,
2,Calorie,kcal,17.00,,
3,Fibra alimentare,g,1.20,,
4,Proteine totali,g,1.30,,31.38
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,1.30,,
7,Glucidi disponibili,g,2.80,,63.19
8,Glucidi solubili,g,2.80,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.10,,5.43
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.10,,
13,Lipidi saturi totali,g,0.02,,
14,Acido oleico,g,0.02,,
15,Monoinsaturi totali,g,0.02,,
16,Acido linoleico,g,0.03,,
17,Acido linolenico,g,0.03,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.06,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.00,,
23,Calcio,mg,67.00,8.38,
24,Sodio,mg,158.00,,
25,Potassio,mg,286.00,9.23,
26,Fosforo,mg,29.00,3.62,
27,Zinco,mg,0.40,4.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.19,11.88,
31,Niacina (Vit. PP),mg,1.80,9.87,
32,Vitamina C,mg,24.00,40.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,263.00,225.43,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,1578.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.05,10.50,
