,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,84.60,,
2,Calorie,kcal,76.00,,
3,Fibra alimentare,g,1.20,,
4,Proteine totali,g,8.10,,42.86
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,8.10,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,4.80,,57.14
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,4.80,,
13,Lipidi saturi totali,g,0.07,,
14,Acido oleico,g,1.04,,
15,Monoinsaturi totali,g,1.06,,
16,Acido linoleico,g,2.38,,
17,Acido linolenico,g,2.38,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,4.76,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,5.40,,
23,Calcio,mg,105.00,13.12,
24,Sodio,mg,7.00,,
25,Potassio,mg,121.00,3.90,
26,Fosforo,mg,97.00,12.12,
27,Zinco,mg,0.80,8.00,
28,Tiamina (Vit.B1),mg,0.08,5.67,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.05,3.12,
31,Niacina (Vit. PP),mg,1.20,6.58,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,15.00,7.50,
34,Retinolo (equivalente),mcg,9.00,7.71,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,54.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.01,0.10,
