,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,10.00,,
2,Calorie,kcal,252.00,,
3,Fibra alimentare,g,24.40,,
4,Proteine totali,g,3.90,,6.19
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,3.90,,
7,Glucidi disponibili,g,55.50,,82.38
8,Glucidi solubili,g,55.50,,
9,Amido,g,0.00,,
10,Lipidi totali,g,3.20,,11.43
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,3.20,,
13,Lipidi saturi totali,g,0.65,,
14,Acido oleico,g,0.45,,
15,Monoinsaturi totali,g,0.48,,
16,Acido linoleico,g,0.53,,
17,Acido linolenico,g,0.53,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,1.06,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,38.10,,
23,Calcio,mg,1228.00,153.50,
24,Sodio,mg,26.00,,
25,Potassio,mg,500.00,16.13,
26,Fosforo,mg,61.00,7.62,
27,Zinco,mg,2.00,20.00,
28,Tiamina (Vit.B1),mg,0.08,5.67,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.14,8.75,
31,Niacina (Vit. PP),mg,1.30,7.13,
32,Vitamina C,mg,28.00,46.67,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,26.00,22.29,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,156.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.01,0.10,
