,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,89.30,,
2,Calorie,kcal,35.00,,
3,Fibra alimentare,g,2.60,,
4,Proteine totali,g,4.60,,52.33
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,4.60,,
7,Glucidi disponibili,g,4.00,,42.55
8,Glucidi solubili,g,4.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.20,,5.12
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.20,,
13,Lipidi saturi totali,g,0.05,,
14,Acido oleico,g,0.01,,
15,Monoinsaturi totali,g,0.01,,
16,Acido linoleico,g,0.08,,
17,Acido linolenico,g,0.08,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.16,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.10,,
23,Calcio,mg,25.00,3.12,
24,Sodio,mg,5.00,,
25,Potassio,mg,198.00,6.39,
26,Fosforo,mg,90.00,11.25,
27,Zinco,mg,0.90,9.00,
28,Tiamina (Vit.B1),mg,0.13,9.22,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.43,26.88,
31,Niacina (Vit. PP),mg,1.50,8.23,
32,Vitamina C,mg,23.00,38.33,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,155.00,132.86,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,930.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.44,14.40,
