,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,12.50,,
2,Calorie,kcal,368.00,,
3,Fibra alimentare,g,3.20,,
4,Proteine totali,g,13.00,,12.91
5,Proteine animali,g,2.60,,
6,Proteine vegetali,g,10.40,,
7,Glucidi disponibili,g,78.60,,81.73
8,Glucidi solubili,g,2.00,,
9,Amido,g,76.60,,
10,Lipidi totali,g,2.40,,5.36
11,Lipidi animali,g,1.70,,
12,Lipidi vegetali,g,0.70,,
13,Lipidi saturi totali,g,0.67,,
14,Acido oleico,g,0.70,,
15,Monoinsaturi totali,g,0.77,,
16,Acido linoleico,g,0.59,,
17,Acido linolenico,g,0.59,,
18,Altri polinsaturi,g,0.01,,
19,Polinsaturi totali,g,1.19,,
20,Colesterolo,mg,94.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.10,,
23,Calcio,mg,22.00,2.75,
24,Sodio,mg,17.00,,
25,Potassio,mg,164.00,5.29,
26,Fosforo,mg,199.00,24.88,
27,Zinco,mg,1.30,13.00,
28,Tiamina (Vit.B1),mg,0.14,9.93,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.19,11.88,
31,Niacina (Vit. PP),mg,1.20,6.58,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,32.00,16.00,
34,Retinolo (equivalente),mcg,35.00,6.43,
35,Retinolo,mcg,33.00,,
36,Carotene,mcg,12.00,,
37,Vitamina D,mcg,0.37,3.70,
38,Vitamina E,mg,0.45,4.50,
