,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,23.50,,
2,Calorie,kcal,391.00,,
3,Fibra alimentare,g,2.30,,
4,Proteine totali,g,6.90,,6.74
5,Proteine animali,g,2.00,,
6,Proteine vegetali,g,4.90,,
7,Glucidi disponibili,g,55.60,,55.67
8,Glucidi solubili,g,12.10,,
9,Amido,g,43.50,,
10,Lipidi totali,g,17.10,,37.59
11,Lipidi animali,g,9.00,,
12,Lipidi vegetali,g,8.10,,
13,Lipidi saturi totali,g,9.44,,
14,Acido oleico,g,4.32,,
15,Monoinsaturi totali,g,4.71,,
16,Acido linoleico,g,0.82,,
17,Acido linolenico,g,0.82,,
18,Altri polinsaturi,g,0.02,,
19,Polinsaturi totali,g,1.66,,
20,Colesterolo,mg,54.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.30,,
23,Calcio,mg,18.00,2.25,
24,Sodio,mg,355.00,,
25,Potassio,mg,58.00,1.87,
26,Fosforo,mg,77.00,9.62,
27,Zinco,mg,1.00,10.00,
28,Tiamina (Vit.B1),mg,0.17,12.06,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.16,10.00,
31,Niacina (Vit. PP),mg,1.80,9.87,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,30.67,4.86,
35,Retinolo,mcg,30.00,,
36,Carotene,mcg,4.00,,
37,Vitamina D,mcg,0.19,1.90,
38,Vitamina E,mg,0.05,0.50,
