,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,10.00,,
2,Calorie,kcal,354.00,,
3,Fibra alimentare,g,3.40,,
4,Proteine totali,g,11.60,,11.96
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,11.60,,
7,Glucidi disponibili,g,77.50,,83.63
8,Glucidi solubili,g,2.60,,
9,Amido,g,74.90,,
10,Lipidi totali,g,1.90,,4.41
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,1.90,,
13,Lipidi saturi totali,g,0.44,,
14,Acido oleico,g,0.21,,
15,Monoinsaturi totali,g,0.21,,
16,Acido linoleico,g,1.10,,
17,Acido linolenico,g,1.10,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,2.20,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.80,,
23,Calcio,mg,130.00,16.25,
24,Sodio,mg,760.00,,
25,Potassio,mg,150.00,4.84,
26,Fosforo,mg,120.00,15.00,
27,Zinco,mg,0.90,9.00,
28,Tiamina (Vit.B1),mg,0.20,14.18,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.04,2.50,
31,Niacina (Vit. PP),mg,2.10,11.52,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,25.00,12.50,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.00,0.00,
