,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,44.00,,
2,Calorie,kcal,344.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,23.00,,26.74
5,Proteine animali,g,23.00,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,28.00,,73.26
11,Lipidi animali,g,28.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,17.97,,
14,Acido oleico,g,6.52,,
15,Monoinsaturi totali,g,7.91,,
16,Acido linoleico,g,0.27,,
17,Acido linolenico,g,0.27,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.54,,
20,Colesterolo,mg,100.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.50,,
23,Calcio,mg,560.00,70.00,
24,Sodio,mg,1250.00,,
25,Potassio,mg,100.00,3.23,
26,Fosforo,mg,350.00,43.75,
27,Zinco,mg,1.80,18.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.20,12.50,
31,Niacina (Vit. PP),mg,0.10,0.55,
32,Vitamina C,mg,1.00,1.67,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,360.00,72.86,
35,Retinolo,mcg,330.00,,
36,Carotene,mcg,180.00,,
37,Vitamina D,mcg,0.22,2.20,
38,Vitamina E,mg,0.48,4.80,
