,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,7.70,,
2,Calorie,kcal,560.00,,
3,Fibra alimentare,g,1.60,,
4,Proteine totali,g,5.60,,3.86
5,Proteine animali,g,0.10,,
6,Proteine vegetali,g,5.50,,
7,Glucidi disponibili,g,45.90,,33.16
8,Glucidi solubili,g,0.90,,
9,Amido,g,45.00,,
10,Lipidi totali,g,40.60,,62.98
11,Lipidi animali,g,26.60,,
12,Lipidi vegetali,g,14.00,,
13,Lipidi saturi totali,g,15.77,,
14,Acido oleico,g,12.13,,
15,Monoinsaturi totali,g,16.78,,
16,Acido linoleico,g,2.87,,
17,Acido linolenico,g,2.87,,
18,Altri polinsaturi,g,1.91,,
19,Polinsaturi totali,g,7.65,,
20,Colesterolo,mg,15.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.30,,
23,Calcio,mg,84.00,10.50,
24,Sodio,mg,460.00,,
25,Potassio,mg,94.00,3.03,
26,Fosforo,mg,69.00,8.62,
27,Zinco,mg,0.50,5.00,
28,Tiamina (Vit.B1),mg,0.14,9.93,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.02,1.25,
31,Niacina (Vit. PP),mg,1.00,5.49,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,7.00,3.50,
34,Retinolo (equivalente),mcg,183.00,31.86,
35,Retinolo,mcg,175.00,,
36,Carotene,mcg,48.00,,
37,Vitamina D,mcg,1.76,17.60,
38,Vitamina E,mg,1.95,19.50,
