,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,79.00,,
2,Calorie,kcal,54.00,,
3,Fibra alimentare,g,7.80,,
4,Proteine totali,g,5.70,,40.70
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,5.70,,
7,Glucidi disponibili,g,7.50,,52.87
8,Glucidi solubili,g,4.10,,
9,Amido,g,3.40,,
10,Lipidi totali,g,0.40,,6.43
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.40,,
13,Lipidi saturi totali,g,0.15,,
14,Acido oleico,g,0.12,,
15,Monoinsaturi totali,g,0.12,,
16,Acido linoleico,g,0.03,,
17,Acido linolenico,g,0.03,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.06,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.50,,
23,Calcio,mg,33.00,4.12,
24,Sodio,mg,3.00,,
25,Potassio,mg,190.00,6.13,
26,Fosforo,mg,90.00,11.25,
27,Zinco,mg,0.90,9.00,
28,Tiamina (Vit.B1),mg,0.32,22.70,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.10,6.25,
31,Niacina (Vit. PP),mg,2.10,11.52,
32,Vitamina C,mg,17.00,28.33,
33,Acido folico,mg,78.00,39.00,
34,Retinolo (equivalente),mcg,50.00,42.86,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,300.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.18,1.80,
