,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,41.00,,
2,Calorie,kcal,361.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,25.00,,27.70
5,Proteine animali,g,25.00,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,29.00,,72.30
11,Lipidi animali,g,29.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,18.62,,
14,Acido oleico,g,6.75,,
15,Monoinsaturi totali,g,8.19,,
16,Acido linoleico,g,0.28,,
17,Acido linolenico,g,0.28,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.56,,
20,Colesterolo,mg,100.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.50,,
23,Calcio,mg,600.00,75.00,
24,Sodio,mg,1250.00,,
25,Potassio,mg,100.00,3.23,
26,Fosforo,mg,380.00,47.50,
27,Zinco,mg,1.80,18.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.20,12.50,
31,Niacina (Vit. PP),mg,0.10,0.55,
32,Vitamina C,mg,1.00,1.67,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,393.33,80.00,
35,Retinolo,mcg,360.00,,
36,Carotene,mcg,200.00,,
37,Vitamina D,mcg,0.22,2.20,
38,Vitamina E,mg,0.53,5.30,
