,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,89.00,,
2,Calorie,kcal,36.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,3.30,,36.40
5,Proteine animali,g,3.30,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,4.00,,41.26
8,Glucidi solubili,g,4.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.90,,22.34
11,Lipidi animali,g,0.90,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,0.50,,
14,Acido oleico,g,0.19,,
15,Monoinsaturi totali,g,0.20,,
16,Acido linoleico,g,0.02,,
17,Acido linolenico,g,0.02,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.04,,
20,Colesterolo,mg,4.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.10,,
23,Calcio,mg,94.00,11.75,
24,Sodio,mg,58.00,,
25,Potassio,mg,185.00,5.97,
26,Fosforo,mg,74.00,9.25,
27,Zinco,mg,0.60,6.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.14,8.75,
31,Niacina (Vit. PP),mg,0.00,0.00,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,17.00,8.50,
34,Retinolo (equivalente),mcg,13.00,2.57,
35,Retinolo,mcg,12.00,,
36,Carotene,mcg,6.00,,
37,Vitamina D,mcg,0.01,0.10,
38,Vitamina E,mg,0.01,0.10,
