,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,9.50,,
2,Calorie,kcal,296.00,,
3,Fibra alimentare,g,11.50,,
4,Proteine totali,g,16.30,,20.59
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,16.30,,
7,Glucidi disponibili,g,63.90,,76.56
8,Glucidi solubili,g,56.50,,
9,Amido,g,7.40,,
10,Lipidi totali,g,1.00,,2.84
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,1.00,,
13,Lipidi saturi totali,g,0.25,,
14,Acido oleico,g,0.14,,
15,Monoinsaturi totali,g,0.31,,
16,Acido linoleico,g,0.13,,
17,Acido linolenico,g,0.13,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.26,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.70,,
23,Calcio,mg,11.00,1.38,
24,Sodio,mg,13.00,,
25,Potassio,mg,1530.00,49.35,
26,Fosforo,mg,290.00,36.25,
27,Zinco,mg,7.70,77.00,
28,Tiamina (Vit.B1),mg,0.30,21.28,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,1.27,79.38,
31,Niacina (Vit. PP),mg,14.10,77.35,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,2.10,21.00,
38,Vitamina E,mg,0.12,1.20,
