,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,82.80,,
2,Calorie,kcal,98.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,12.90,,77.13
5,Proteine animali,g,12.90,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,1.70,,22.87
11,Lipidi animali,g,1.70,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,0.13,,
14,Acido oleico,g,0.03,,
15,Monoinsaturi totali,g,0.12,,
16,Acido linoleico,g,0.02,,
17,Acido linolenico,g,0.02,,
18,Altri polinsaturi,g,0.08,,
19,Polinsaturi totali,g,0.12,,
20,Colesterolo,mg,65.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,5.00,,
23,Calcio,mg,57.00,7.12,
24,Sodio,mg,206.00,,
25,Potassio,mg,347.00,11.19,
26,Fosforo,mg,141.00,17.62,
27,Zinco,mg,1.60,16.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.11,6.87,
31,Niacina (Vit. PP),mg,1.10,6.03,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,6.00,3.00,
34,Retinolo (equivalente),mcg,60.00,8.57,
35,Retinolo,mcg,60.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,1.10,11.00,
38,Vitamina E,mg,0.13,1.30,
