,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,26.50,,
2,Calorie,kcal,517.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,22.10,,17.09
5,Proteine animali,g,22.10,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,1.60,,1.16
8,Glucidi solubili,g,1.60,,
9,Amido,g,0.00,,
10,Lipidi totali,g,47.00,,81.76
11,Lipidi animali,g,47.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,27.57,,
14,Acido oleico,g,11.42,,
15,Monoinsaturi totali,g,13.04,,
16,Acido linoleico,g,0.88,,
17,Acido linolenico,g,0.88,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,1.76,,
20,Colesterolo,mg,176.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.40,,
23,Calcio,mg,433.00,54.12,
24,Sodio,mg,353.00,,
25,Potassio,mg,62.00,2.00,
26,Fosforo,mg,256.00,32.00,
27,Zinco,mg,2.00,20.00,
28,Tiamina (Vit.B1),mg,0.01,0.71,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.16,10.00,
31,Niacina (Vit. PP),mg,0.30,1.65,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,584.50,120.29,
35,Retinolo,mcg,533.00,,
36,Carotene,mcg,309.00,,
37,Vitamina D,mcg,0.48,4.80,
38,Vitamina E,mg,1.18,11.80,
