,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,89.00,,
2,Calorie,kcal,43.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,3.40,,31.55
5,Proteine animali,g,3.40,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,3.80,,32.97
8,Glucidi solubili,g,3.80,,
9,Amido,g,0.00,,
10,Lipidi totali,g,1.70,,35.49
11,Lipidi animali,g,1.70,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,0.95,,
14,Acido oleico,g,0.35,,
15,Monoinsaturi totali,g,0.38,,
16,Acido linoleico,g,0.04,,
17,Acido linolenico,g,0.04,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.08,,
20,Colesterolo,mg,8.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.10,,
23,Calcio,mg,120.00,15.00,
24,Sodio,mg,45.00,,
25,Potassio,mg,149.00,4.81,
26,Fosforo,mg,94.00,11.75,
27,Zinco,mg,0.60,6.00,
28,Tiamina (Vit.B1),mg,0.04,2.84,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.18,11.25,
31,Niacina (Vit. PP),mg,0.10,0.55,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,17.00,8.50,
34,Retinolo (equivalente),mcg,10.83,2.14,
35,Retinolo,mcg,10.00,,
36,Carotene,mcg,5.00,,
37,Vitamina D,mcg,0.01,0.10,
38,Vitamina E,mg,0.01,0.10,
