,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,78.50,,
2,Calorie,kcal,85.00,,
3,Fibra alimentare,g,1.60,,
4,Proteine totali,g,2.10,,9.05
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,2.10,,
7,Glucidi disponibili,g,18.00,,81.25
8,Glucidi solubili,g,0.40,,
9,Amido,g,17.60,,
10,Lipidi totali,g,1.00,,9.70
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,1.00,,
13,Lipidi saturi totali,g,0.19,,
14,Acido oleico,g,0.02,,
15,Monoinsaturi totali,g,0.03,,
16,Acido linoleico,g,0.45,,
17,Acido linolenico,g,0.45,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.90,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.60,,
23,Calcio,mg,10.00,1.25,
24,Sodio,mg,7.00,,
25,Potassio,mg,570.00,18.39,
26,Fosforo,mg,54.00,6.75,
27,Zinco,mg,0.30,3.00,
28,Tiamina (Vit.B1),mg,0.10,7.09,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.04,2.50,
31,Niacina (Vit. PP),mg,2.50,13.71,
32,Vitamina C,mg,15.00,25.00,
33,Acido folico,mg,35.00,17.50,
34,Retinolo (equivalente),mcg,3.00,2.57,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,18.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.06,0.60,
