,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,78.00,,
2,Calorie,kcal,80.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,17.90,,89.34
5,Proteine animali,g,17.90,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.60,,2.80
8,Glucidi solubili,g,0.60,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.70,,7.86
11,Lipidi animali,g,0.70,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,0.16,,
14,Acido oleico,g,0.10,,
15,Monoinsaturi totali,g,0.14,,
16,Acido linoleico,g,0.01,,
17,Acido linolenico,g,0.01,,
18,Altri polinsaturi,g,0.21,,
19,Polinsaturi totali,g,0.23,,
20,Colesterolo,mg,37.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.30,,
23,Calcio,mg,11.00,1.38,
24,Sodio,mg,53.00,,
25,Potassio,mg,483.00,15.58,
26,Fosforo,mg,128.00,16.00,
27,Zinco,mg,0.50,5.00,
28,Tiamina (Vit.B1),mg,0.04,2.84,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.12,7.50,
31,Niacina (Vit. PP),mg,0.40,2.19,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.50,5.00,
