,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,21.20,,
2,Calorie,kcal,394.00,,
3,Fibra alimentare,g,2.50,,
4,Proteine totali,g,6.50,,6.30
5,Proteine animali,g,1.60,,
6,Proteine vegetali,g,4.90,,
7,Glucidi disponibili,g,58.40,,57.72
8,Glucidi solubili,g,15.40,,
9,Amido,g,43.00,,
10,Lipidi totali,g,16.50,,35.98
11,Lipidi animali,g,9.00,,
12,Lipidi vegetali,g,7.50,,
13,Lipidi saturi totali,g,9.18,,
14,Acido oleico,g,4.10,,
15,Monoinsaturi totali,g,4.47,,
16,Acido linoleico,g,0.77,,
17,Acido linolenico,g,0.77,,
18,Altri polinsaturi,g,0.02,,
19,Polinsaturi totali,g,1.56,,
20,Colesterolo,mg,47.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.30,,
23,Calcio,mg,10.00,1.25,
24,Sodio,mg,352.00,,
25,Potassio,mg,57.00,1.84,
26,Fosforo,mg,64.00,8.00,
27,Zinco,mg,0.80,8.00,
28,Tiamina (Vit.B1),mg,0.16,11.35,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.15,9.37,
31,Niacina (Vit. PP),mg,1.90,10.42,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,19.00,2.71,
35,Retinolo,mcg,19.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.12,1.20,
38,Vitamina E,mg,0.00,0.00,
