,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,7.20,,
2,Calorie,kcal,306.00,,
3,Fibra alimentare,g,42.80,,
4,Proteine totali,g,11.00,,13.67
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,11.00,,
7,Glucidi disponibili,g,49.50,,57.52
8,Glucidi solubili,g,49.50,,
9,Amido,g,0.00,,
10,Lipidi totali,g,10.30,,28.80
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,10.30,,
13,Lipidi saturi totali,g,2.67,,
14,Acido oleico,g,0.51,,
15,Monoinsaturi totali,g,0.67,,
16,Acido linoleico,g,1.05,,
17,Acido linolenico,g,1.05,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,2.10,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,44.00,,
23,Calcio,mg,1580.00,197.50,
24,Sodio,mg,15.00,,
25,Potassio,mg,1670.00,53.87,
26,Fosforo,mg,200.00,25.00,
27,Zinco,mg,4.40,44.00,
28,Tiamina (Vit.B1),mg,0.34,24.11,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.32,20.00,
31,Niacina (Vit. PP),mg,6.20,34.01,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,690.00,591.43,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,4140.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.69,16.90,
