,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,73.60,,
2,Calorie,kcal,96.00,,
3,Fibra alimentare,g,7.70,,
4,Proteine totali,g,1.40,,5.85
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,1.40,,
7,Glucidi disponibili,g,13.50,,52.76
8,Glucidi solubili,g,13.50,,
9,Amido,g,0.00,,
10,Lipidi totali,g,4.40,,41.38
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,4.40,,
13,Lipidi saturi totali,g,1.14,,
14,Acido oleico,g,0.22,,
15,Monoinsaturi totali,g,0.29,,
16,Acido linoleico,g,0.45,,
17,Acido linolenico,g,0.45,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.90,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,8.50,,
23,Calcio,mg,370.00,46.25,
24,Sodio,mg,15.00,,
25,Potassio,mg,280.00,9.03,
26,Fosforo,mg,20.00,2.50,
27,Zinco,mg,0.90,9.00,
28,Tiamina (Vit.B1),mg,0.10,7.09,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.21,13.12,
31,Niacina (Vit. PP),mg,1.00,5.49,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,91.67,78.57,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,550.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.50,15.00,
