,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,94.00,,
2,Calorie,kcal,13.00,,
3,Fibra alimentare,g,3.00,,
4,Proteine totali,g,1.40,,44.86
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,1.40,,
7,Glucidi disponibili,g,1.60,,47.93
8,Glucidi solubili,g,1.60,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.10,,7.21
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.10,,
13,Lipidi saturi totali,g,0.02,,
14,Acido oleico,g,0.00,,
15,Monoinsaturi totali,g,0.00,,
16,Acido linoleico,g,0.04,,
17,Acido linolenico,g,0.04,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.08,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.30,,
23,Calcio,mg,36.00,4.50,
24,Sodio,mg,7.00,,
25,Potassio,mg,180.00,5.81,
26,Fosforo,mg,30.00,3.75,
27,Zinco,mg,0.20,2.00,
28,Tiamina (Vit.B1),mg,0.07,4.96,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.05,3.12,
31,Niacina (Vit. PP),mg,0.30,1.65,
32,Vitamina C,mg,10.00,16.67,
33,Acido folico,mg,13.00,6.50,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.57,5.70,
