,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,87.00,,
2,Calorie,kcal,61.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,3.20,,20.99
5,Proteine animali,g,3.20,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,4.70,,28.83
8,Glucidi solubili,g,4.70,,
9,Amido,g,0.00,,
10,Lipidi totali,g,3.40,,50.18
11,Lipidi animali,g,3.40,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,2.11,,
14,Acido oleico,g,0.93,,
15,Monoinsaturi totali,g,1.10,,
16,Acido linoleico,g,0.07,,
17,Acido linolenico,g,0.07,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.14,,
20,Colesterolo,mg,14.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.30,,
23,Calcio,mg,114.00,14.25,
24,Sodio,mg,47.00,,
25,Potassio,mg,150.00,4.84,
26,Fosforo,mg,88.00,11.00,
27,Zinco,mg,0.40,4.00,
28,Tiamina (Vit.B1),mg,0.05,3.55,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.19,11.88,
31,Niacina (Vit. PP),mg,0.10,0.55,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,40.00,8.57,
35,Retinolo,mcg,36.00,,
36,Carotene,mcg,24.00,,
37,Vitamina D,mcg,0.03,0.30,
38,Vitamina E,mg,0.06,0.60,
