,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,37.40,,
2,Calorie,kcal,219.00,,
3,Fibra alimentare,g,5.80,,
4,Proteine totali,g,8.30,,13.83
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,8.30,,
7,Glucidi disponibili,g,45.80,,79.79
8,Glucidi solubili,g,1.80,,
9,Amido,g,44.00,,
10,Lipidi totali,g,1.70,,6.37
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,1.70,,
13,Lipidi saturi totali,g,0.32,,
14,Acido oleico,g,0.67,,
15,Monoinsaturi totali,g,0.68,,
16,Acido linoleico,g,0.38,,
17,Acido linolenico,g,0.38,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.76,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.50,,
23,Calcio,mg,80.00,10.00,
24,Sodio,mg,580.00,,
25,Potassio,mg,190.00,6.13,
26,Fosforo,mg,160.00,20.00,
27,Zinco,mg,1.30,13.00,
28,Tiamina (Vit.B1),mg,0.29,20.57,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.05,3.12,
31,Niacina (Vit. PP),mg,2.30,12.62,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,24.00,12.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.20,12.00,
