,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,93.00,,
2,Calorie,kcal,15.00,,
3,Fibra alimentare,g,1.50,,
4,Proteine totali,g,1.60,,43.96
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,1.60,,
7,Glucidi disponibili,g,1.70,,43.67
8,Glucidi solubili,g,1.70,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.20,,12.36
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.20,,
13,Lipidi saturi totali,g,0.05,,
14,Acido oleico,g,0.00,,
15,Monoinsaturi totali,g,0.00,,
16,Acido linoleico,g,0.07,,
17,Acido linolenico,g,0.07,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.14,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.30,,
23,Calcio,mg,30.00,3.75,
24,Sodio,mg,9.00,,
25,Potassio,mg,240.00,7.74,
26,Fosforo,mg,23.00,2.88,
27,Zinco,mg,0.20,2.00,
28,Tiamina (Vit.B1),mg,0.06,4.26,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.07,4.38,
31,Niacina (Vit. PP),mg,0.40,2.19,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,156.00,78.00,
34,Retinolo (equivalente),mcg,166.67,142.86,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,1000.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.57,5.70,
