,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,87.80,,
2,Calorie,kcal,25.00,,
3,Fibra alimentare,g,1.90,,
4,Proteine totali,g,1.80,,26.70
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,1.80,,
7,Glucidi disponibili,g,3.80,,56.62
8,Glucidi solubili,g,1.50,,
9,Amido,g,2.30,,
10,Lipidi totali,g,0.50,,16.69
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.50,,
13,Lipidi saturi totali,g,0.09,,
14,Acido oleico,g,0.03,,
15,Monoinsaturi totali,g,0.03,,
16,Acido linoleico,g,0.23,,
17,Acido linolenico,g,0.23,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.46,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.50,,
23,Calcio,mg,18.00,2.25,
24,Sodio,mg,11.00,,
25,Potassio,mg,395.00,12.74,
26,Fosforo,mg,18.00,2.25,
27,Zinco,mg,0.30,3.00,
28,Tiamina (Vit.B1),mg,0.09,6.38,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.23,14.37,
31,Niacina (Vit. PP),mg,3.00,16.46,
32,Vitamina C,mg,229.00,381.67,
33,Acido folico,mg,21.00,10.50,
34,Retinolo (equivalente),mcg,824.00,706.29,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,4944.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.80,8.00,
