,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,73.40,,
2,Calorie,kcal,127.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,15.80,,49.76
5,Proteine animali,g,15.80,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.70,,2.06
8,Glucidi solubili,g,0.70,,
9,Amido,g,0.00,,
10,Lipidi totali,g,6.80,,48.18
11,Lipidi animali,g,6.80,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,1.78,,
14,Acido oleico,g,0.82,,
15,Monoinsaturi totali,g,1.57,,
16,Acido linoleico,g,0.39,,
17,Acido linolenico,g,0.39,,
18,Altri polinsaturi,g,1.67,,
19,Polinsaturi totali,g,2.45,,
20,Colesterolo,mg,61.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.80,,
23,Calcio,mg,26.00,3.25,
24,Sodio,mg,65.00,,
25,Potassio,mg,350.00,11.29,
26,Fosforo,mg,220.00,27.50,
27,Zinco,mg,0.40,4.00,
28,Tiamina (Vit.B1),mg,0.06,4.26,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.10,6.25,
31,Niacina (Vit. PP),mg,7.30,40.04,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,17.00,2.43,
35,Retinolo,mcg,17.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.80,8.00,
38,Vitamina E,mg,1.00,10.00,
