,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,68.00,,
2,Calorie,kcal,190.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,17.80,,37.47
5,Proteine animali,g,17.80,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,13.20,,62.53
11,Lipidi animali,g,13.20,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,2.63,,
14,Acido oleico,g,1.86,,
15,Monoinsaturi totali,g,6.82,,
16,Acido linoleico,g,0.17,,
17,Acido linolenico,g,0.17,,
18,Altri polinsaturi,g,1.74,,
19,Polinsaturi totali,g,2.08,,
20,Colesterolo,mg,50.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.20,,
23,Calcio,mg,60.00,7.50,
24,Sodio,mg,120.00,,
25,Potassio,mg,320.00,10.32,
26,Fosforo,mg,230.00,28.75,
27,Zinco,mg,0.90,9.00,
28,Tiamina (Vit.B1),mg,0.01,0.71,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.26,16.25,
31,Niacina (Vit. PP),mg,4.10,22.49,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,44.00,6.29,
35,Retinolo,mcg,44.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,19.00,190.00,
38,Vitamina E,mg,0.76,7.60,
