,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,78.00,,
2,Calorie,kcal,109.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,12.50,,45.72
5,Proteine animali,g,12.50,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,3.60,,12.31
8,Glucidi solubili,g,3.60,,
9,Amido,g,0.00,,
10,Lipidi totali,g,5.10,,41.97
11,Lipidi animali,g,5.10,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,3.17,,
14,Acido oleico,g,1.40,,
15,Monoinsaturi totali,g,1.65,,
16,Acido linoleico,g,0.11,,
17,Acido linolenico,g,0.11,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.22,,
20,Colesterolo,mg,32.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.40,,
23,Calcio,mg,85.00,10.62,
24,Sodio,mg,35.00,,
25,Potassio,mg,87.00,2.81,
26,Fosforo,mg,165.00,20.62,
27,Zinco,mg,0.50,5.00,
28,Tiamina (Vit.B1),mg,0.04,2.84,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.27,16.88,
31,Niacina (Vit. PP),mg,0.10,0.55,
32,Vitamina C,mg,1.00,1.67,
33,Acido folico,mg,6.00,3.00,
34,Retinolo (equivalente),mcg,44.00,9.14,
35,Retinolo,mcg,40.00,,
36,Carotene,mcg,24.00,,
37,Vitamina D,mcg,0.03,0.30,
38,Vitamina E,mg,0.03,0.30,
