,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,5.70,,
2,Calorie,kcal,253.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,13.50,,20.98
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,13.50,,
7,Glucidi disponibili,g,11.60,,18.53
8,Glucidi solubili,g,2.20,,
9,Amido,g,9.40,,
10,Lipidi totali,g,17.30,,60.49
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,17.30,,
13,Lipidi saturi totali,g,4.33,,
14,Acido oleico,g,7.70,,
15,Monoinsaturi totali,g,7.70,,
16,Acido linoleico,g,4.24,,
17,Acido linolenico,g,4.24,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,8.48,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.80,,
23,Calcio,mg,47.00,5.88,
24,Sodio,mg,16800.00,,
25,Potassio,mg,390.00,12.58,
26,Fosforo,mg,120.00,15.00,
27,Zinco,mg,0.40,4.00,
28,Tiamina (Vit.B1),mg,5.18,367.38,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.45,28.12,
31,Niacina (Vit. PP),mg,2.20,12.07,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,15.00,12.86,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,90.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.00,0.00,
