,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,36.60,,
2,Calorie,kcal,243.00,,
3,Fibra alimentare,g,5.70,,
4,Proteine totali,g,7.50,,11.26
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,7.50,,
7,Glucidi disponibili,g,53.80,,84.35
8,Glucidi solubili,g,2.50,,
9,Amido,g,51.30,,
10,Lipidi totali,g,1.30,,4.39
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,1.30,,
13,Lipidi saturi totali,g,0.30,,
14,Acido oleico,g,0.14,,
15,Monoinsaturi totali,g,0.14,,
16,Acido linoleico,g,0.75,,
17,Acido linolenico,g,0.75,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,1.50,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.50,,
23,Calcio,mg,25.00,3.12,
24,Sodio,mg,550.00,,
25,Potassio,mg,210.00,6.77,
26,Fosforo,mg,180.00,22.50,
27,Zinco,mg,1.60,16.00,
28,Tiamina (Vit.B1),mg,0.10,7.09,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.12,7.50,
31,Niacina (Vit. PP),mg,2.90,15.91,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,39.00,19.50,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.20,2.00,
