,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,8.80,,
2,Calorie,kcal,345.00,,
3,Fibra alimentare,g,39.80,,
4,Proteine totali,g,15.80,,25.90
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,15.80,,
7,Glucidi disponibili,g,12.50,,19.16
8,Glucidi solubili,g,12.50,,
9,Amido,g,0.00,,
10,Lipidi totali,g,14.90,,54.95
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,14.90,,
13,Lipidi saturi totali,g,0.48,,
14,Acido oleico,g,9.91,,
15,Monoinsaturi totali,g,9.91,,
16,Acido linoleico,g,1.69,,
17,Acido linolenico,g,1.69,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,3.38,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,12.30,,
23,Calcio,mg,1200.00,150.00,
24,Sodio,mg,88.00,,
25,Potassio,mg,1660.00,53.55,
26,Fosforo,mg,510.00,63.75,
27,Zinco,mg,3.70,37.00,
28,Tiamina (Vit.B1),mg,0.41,29.08,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.35,21.87,
31,Niacina (Vit. PP),mg,10.30,56.50,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,13.50,11.57,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,81.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,2.72,27.20,
