,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,88.50,,
2,Calorie,kcal,49.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,3.50,,28.63
5,Proteine animali,g,3.50,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,5.00,,38.24
8,Glucidi solubili,g,5.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,1.80,,33.13
11,Lipidi animali,g,1.80,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,0.89,,
14,Acido oleico,g,0.43,,
15,Monoinsaturi totali,g,0.47,,
16,Acido linoleico,g,0.05,,
17,Acido linolenico,g,0.05,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.10,,
20,Colesterolo,mg,7.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.10,,
23,Calcio,mg,120.00,15.00,
24,Sodio,mg,46.00,,
25,Potassio,mg,170.00,5.48,
26,Fosforo,mg,94.00,11.75,
27,Zinco,mg,0.50,5.00,
28,Tiamina (Vit.B1),mg,0.04,2.84,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.18,11.25,
31,Niacina (Vit. PP),mg,0.10,0.55,
32,Vitamina C,mg,1.00,1.67,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,20.67,4.14,
35,Retinolo,mcg,19.00,,
36,Carotene,mcg,10.00,,
37,Vitamina D,mcg,0.01,0.10,
38,Vitamina E,mg,0.03,0.30,
