,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,81.40,,
2,Calorie,kcal,72.00,,
3,Fibra alimentare,g,1.70,,
4,Proteine totali,g,0.90,,4.99
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,0.90,,
7,Glucidi disponibili,g,17.60,,91.27
8,Glucidi solubili,g,17.60,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.30,,3.74
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.30,,
13,Lipidi saturi totali,g,0.04,,
14,Acido oleico,g,0.05,,
15,Monoinsaturi totali,g,0.06,,
16,Acido linoleico,g,0.05,,
17,Acido linolenico,g,0.05,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.10,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.30,,
23,Calcio,mg,32.00,4.00,
24,Sodio,mg,1.00,,
25,Potassio,mg,210.00,6.77,
26,Fosforo,mg,19.00,2.38,
27,Zinco,mg,0.10,1.00,
28,Tiamina (Vit.B1),mg,0.08,5.67,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.07,4.38,
31,Niacina (Vit. PP),mg,0.30,1.65,
32,Vitamina C,mg,42.00,70.00,
33,Acido folico,mg,49.00,24.50,
34,Retinolo (equivalente),mcg,18.00,15.43,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,108.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.24,2.40,
