,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,71.40,,
2,Calorie,kcal,140.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,21.50,,61.04
5,Proteine animali,g,21.50,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,6.10,,38.96
11,Lipidi animali,g,6.10,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,2.58,,
14,Acido oleico,g,2.52,,
15,Monoinsaturi totali,g,2.99,,
16,Acido linoleico,g,0.12,,
17,Acido linolenico,g,0.12,,
18,Altri polinsaturi,g,0.06,,
19,Polinsaturi totali,g,0.30,,
20,Colesterolo,mg,54.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.80,,
23,Calcio,mg,4.00,0.50,
24,Sodio,mg,51.00,,
25,Potassio,mg,340.00,10.97,
26,Fosforo,mg,190.00,23.75,
27,Zinco,mg,3.80,38.00,
28,Tiamina (Vit.B1),mg,0.09,6.38,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.24,15.00,
31,Niacina (Vit. PP),mg,4.90,26.88,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,14.00,7.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.50,5.00,
38,Vitamina E,mg,0.14,1.40,
