,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,92.90,,
2,Calorie,kcal,18.00,,
3,Fibra alimentare,g,1.70,,
4,Proteine totali,g,2.00,,42.92
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,2.00,,
7,Glucidi disponibili,g,2.00,,42.60
8,Glucidi solubili,g,1.00,,
9,Amido,g,1.00,,
10,Lipidi totali,g,0.30,,14.48
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.30,,
13,Lipidi saturi totali,g,0.07,,
14,Acido oleico,g,0.00,,
15,Monoinsaturi totali,g,0.00,,
16,Acido linoleico,g,0.03,,
17,Acido linolenico,g,0.03,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.06,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.10,,
23,Calcio,mg,17.00,2.12,
24,Sodio,mg,5.00,,
25,Potassio,mg,320.00,10.32,
26,Fosforo,mg,89.00,11.12,
27,Zinco,mg,0.40,4.00,
28,Tiamina (Vit.B1),mg,0.10,7.09,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.31,19.37,
31,Niacina (Vit. PP),mg,4.00,21.94,
32,Vitamina C,mg,3.00,5.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,2.10,21.00,
38,Vitamina E,mg,0.12,1.20,
