,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,19.50,,
2,Calorie,kcal,413.00,,
3,Fibra alimentare,g,2.50,,
4,Proteine totali,g,7.20,,6.64
5,Proteine animali,g,1.80,,
6,Proteine vegetali,g,5.40,,
7,Glucidi disponibili,g,58.40,,55.40
8,Glucidi solubili,g,10.60,,
9,Amido,g,47.80,,
10,Lipidi totali,g,18.30,,37.96
11,Lipidi animali,g,10.00,,
12,Lipidi vegetali,g,8.30,,
13,Lipidi saturi totali,g,10.20,,
14,Acido oleico,g,4.56,,
15,Monoinsaturi totali,g,4.97,,
16,Acido linoleico,g,0.85,,
17,Acido linolenico,g,0.85,,
18,Altri polinsaturi,g,0.02,,
19,Polinsaturi totali,g,1.72,,
20,Colesterolo,mg,52.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.30,,
23,Calcio,mg,9.00,1.12,
24,Sodio,mg,390.00,,
25,Potassio,mg,52.00,1.68,
26,Fosforo,mg,70.00,8.75,
27,Zinco,mg,0.90,9.00,
28,Tiamina (Vit.B1),mg,0.18,12.77,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.16,10.00,
31,Niacina (Vit. PP),mg,2.00,10.97,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,21.00,3.00,
35,Retinolo,mcg,21.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.13,1.30,
38,Vitamina E,mg,0.00,0.00,
