,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,64.00,,
2,Calorie,kcal,231.00,,
3,Fibra alimentare,g,3.30,,
4,Proteine totali,g,4.40,,7.61
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,4.40,,
7,Glucidi disponibili,g,1.80,,2.91
8,Glucidi solubili,g,1.80,,
9,Amido,g,0.00,,
10,Lipidi totali,g,23.00,,89.48
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,23.00,,
13,Lipidi saturi totali,g,2.70,,
14,Acido oleico,g,16.51,,
15,Monoinsaturi totali,g,17.28,,
16,Acido linoleico,g,1.89,,
17,Acido linolenico,g,1.89,,
18,Altri polinsaturi,g,0.02,,
19,Polinsaturi totali,g,3.80,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.60,,
23,Calcio,mg,13.00,1.62,
24,Sodio,mg,2.00,,
25,Potassio,mg,450.00,14.52,
26,Fosforo,mg,44.00,5.50,
27,Zinco,mg,0.50,5.00,
28,Tiamina (Vit.B1),mg,0.09,6.38,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.12,7.50,
31,Niacina (Vit. PP),mg,1.10,6.03,
32,Vitamina C,mg,18.00,30.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,14.00,12.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,84.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,4.19,41.90,
