,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,74.00,,
2,Calorie,kcal,125.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,15.60,,49.94
5,Proteine animali,g,15.60,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.60,,1.80
8,Glucidi solubili,g,0.60,,
9,Amido,g,0.00,,
10,Lipidi totali,g,6.70,,48.26
11,Lipidi animali,g,6.70,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,1.53,,
14,Acido oleico,g,0.95,,
15,Monoinsaturi totali,g,1.33,,
16,Acido linoleico,g,0.08,,
17,Acido linolenico,g,0.08,,
18,Altri polinsaturi,g,1.96,,
19,Polinsaturi totali,g,2.12,,
20,Colesterolo,mg,36.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.30,,
23,Calcio,mg,45.00,5.62,
24,Sodio,mg,119.00,,
25,Potassio,mg,258.00,8.32,
26,Fosforo,mg,121.00,15.12,
27,Zinco,mg,0.50,5.00,
28,Tiamina (Vit.B1),mg,0.19,13.48,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.04,2.50,
31,Niacina (Vit. PP),mg,3.10,17.00,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,43.00,6.14,
35,Retinolo,mcg,43.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,11.00,110.00,
38,Vitamina E,mg,0.50,5.00,
