,0,1,2,3,4,5
1,Categoria merceologica: 6002 - yogurt,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,84,,,
6,"Energia, ricalcolata, kJ",417,86,,,
7,"Energia, Ric con fibra, kJ",417,86,,,
8,"Energia, ricalcolata, kcal",99,86,,,
9,"Energia, Ric con fibra, kcal",99,86,,,
10,"Proteine totali, g",46,84,,,"""Danone - Bianco dolce""(aprile 2002) sito internet: www.danone.it"
11,"Proteine animali, g",46,84,,,
12,"Proteine vegetali, g",00,84,,,
13,"Lipidi totali, g",35,84,,,
14,"Lipidi animali, g",35,84,,,
15,"Lipidi vegetali, g",00,84,,,
16,"Colesterolo, mg",11,AO,150010,2,"""Yogurt da latte intero"" acqua 87g, prot 3.8g, lip 3.7g, GD4,3g"
17,"Carboidrati disponibili (MSE), g",131,84,,,
18,"Amido (MSE), g",00,84,,,
19,"Carboidrati solubili (MSE), g",131,84,,,
20,"Fibra alimentare totale, g",00,84,,,
21,"Alcol, g",00,84,,,
22,"Acqua, g",788,86,,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",01,AO,150010,2,
25,"Calcio, mg",150,84,,,
26,"Sodio, mg",48,AO,150010,2,
27,"Potassio, mg",170,AO,150010,2,
28,"Fosforo, mg",120,84,,,
29,"Zinco, mg",041,AO,150010,2,
30,"Magnesio, mg",12,AO,150010,2,
31,"Rame, mg",tr,08,184,2,"""Yogurt whole milk"" acqua 81.9g, prot 5.7g, lip 2.0g, GD 7.8g"
32,"Selenio, µg",20,AO,150010,2,
33,"Cloro, mg",170,08,184,2,
34,"Iodio, µg",63,08,184,2,
35,"Manganese, mg",tr,08,184,2,
36,"Zolfo, mg",53,08,184,2,
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",004,AO,150010,2,
39,"Vitamina B2, Riboflavina, mg",019,AO,150010,2,
40,"Vitamina C, mg",1,AO,150010,2,
41,"Niacina, mg",011,AO,150010,2,
42,"Vitamina B6, mg",010,08,184,2,
43,"Folati totali, µg",18,08,184,2,
44,"Acido pantotenico, mg",050,08,184,2,
45,"Biotina, µg",26,08,184,2,
46,"Vitamina B12, µg",02,08,184,2,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",34,03,1017,3B,"""Yogurt da latte intero"" acqua 85g, prot 3.6g, lip 3.8g. In tabella RE= 38µg"
50,"Retinolo, µg",31,03,1017,3B,Ret 30mcg
51,"ß-carotene eq., µg",16,03,1017,3B,Carot. 15mcg
52,"Vitamina E (ATE), mg",008,AO,150010,2,
53,"Vitamina D, µg",004,08,184,2,
54,ACIDI GRASSI,,,,,
55,"Acidi grassi saturi totali, g",186,AO,150010,3A,"Yogurt da latte intero lip 3.9AcGrSaturiTot2.07, SommaAcButirrico,caproico,caprilico,caprico0.33, AcLaurico0.12, AcMiristico0.36, AcPalmitico0.92, AcStearico0.34, AcArachidico0, AcBeenico0, AcGrMonoinsaturiTot0.84, AcMiristoleico0, AcPalmitoleico0.01, AcOleico0.83, AcEicosenoico0, AcErucico0, AcGrPolinstauriTot0.13, AcLinoleico0.08, AcLinolenico0.05, AcArachidonico0, AcEicosapentaenoico(EPA)0, AcDecosaesaenoico(DHA)0, AltriAcGrPolinsaturi"
56,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",030,AO,150010,3A,
57,"Acido laurico, g",011,AO,150010,3A,
58,"Acido miristico, g",032,AO,150010,3A,
59,"Acido palmitico, g",083,AO,150010,3A,
60,"Acido stearico, g",031,AO,150010,3A,
61,"Acido arachidico, g",000,AO,150010,3A,
62,"Acido beenico, g",000,AO,150010,3A,
63,"Acidi grassi monoinsaturi totali, g",075,AO,150010,3A,
64,"Acido miristoleico, g",000,AO,150010,3A,
65,"Acido palmitoleico, g",001,AO,150010,3A,
66,"Acido oleico, g",075,AO,150010,3A,
67,"Acidi eicosenoico, g",000,AO,150010,3A,
68,"Acido erucico, g",000,AO,150010,3A,
69,"Acidi grassi polinsaturi totali, g",012,AO,150010,3A,
70,"Acido linoleico, g",007,AO,150010,3A,
71,"Acido linolenico, g",005,AO,150010,3A,
72,"Acido arachidonico, g",000,AO,150010,3A,
73,"Acido eicosapentaenoico (EPA), g",000,AO,150010,3A,
74,"Acido decosaesaenoico (DHA), g",000,AO,150010,3A,
75,"Altri acidi grassi polinsaturi, g",000,86,,,
76,AMINOACIDI,,,,,
77,"Triptofano, mg",48,AO,150010,3A,"Yogurt da latte intero prot 3.8, Triptofano40, Treonina140, Isoleucina160, Leucina300, Lisina260, Metionina90, Cistina30, Fenilalanina170, Tirosina190, Valina210, Arginina110, Istidina90, Alanina110, Acido aspartico260, Acido glutammico640, Glicina70, Prolina300, Serina180"
78,"Treonina, mg",169,AO,150010,3A,
79,"Isoleucina, mg",194,AO,150010,3A,
80,"Leucina, mg",363,AO,150010,3A,
81,"Lisina, mg",315,AO,150010,3A,
82,"Metionina, mg",109,AO,150010,3A,
83,"Cistina, mg",36,AO,150010,3A,
84,"Fenilalanina, mg",206,AO,150010,3A,
85,"Tirosina, mg",230,AO,150010,3A,
86,"Valina, mg",254,AO,150010,3A,
87,"Arginina, mg",133,AO,150010,3A,
88,"Istidina, mg",109,AO,150010,3A,
89,"Alanina, mg",133,AO,150010,3A,
90,"Acido aspartico, mg",315,AO,150010,3A,
91,"Acido glutammico, mg",775,AO,150010,3A,
92,"Glicina, mg",85,AO,150010,3A,
93,"Prolina, mg",363,AO,150010,3A,
94,"Serina, mg",218,AO,150010,3A,
95,ZUCCHERI,,,,,
96,"Glucosio, g",18,08,185,3A,"""Yogurt whole milk, fruit"" acqua 73.1g, prot 5.1g, lip 2.8g, GD 15.7g, GS 15.7g, Gluc 2.2g"
97,"Fruttosio, g",15,08,185,3A,Frutt=1.8g
98,"Galattosio, g",12,08,185,3A,Gal=1.4g
99,"Saccarosio (MSE), g",53,08,185,3A,Sacc=6.3g
100,"Maltosio (MSE), g",00,08,185,3A,Malt=0g
101,"Lattosio (MSE), g",33,08,185,3A,Latt=4.0g
